Timestamp fo ptCloud: 1659480862.301007
-2.766801595687866, -37.53377151489258
0.0, 0.0
1.744874427001833e-39, 0.0
0.0, 16.0
-0.20441092550754547, -33.20539093017578
0.0, 0.0
1.9285454193178154e-39, 0.0
0.0, 19.0
11.237855911254883, -17.06265640258789
0.0, 0.0
1.9285454193178154e-39, 0.0
0.0, 15.0
11.32320785522461, -9.065254211425781
0.0, 0.0
2.112216411633798e-39, 0.0
0.0, 29.0
15.25163459777832, -2.938810110092163
0.0, 0.0
2.112216411633798e-39, 0.0
0.0, 37.0
14.892139434814453, 0.6837358474731445
0.0, 0.0
2.0203809154758067e-39, 0.0
0.0, 13.0
15.376603126525879, 7.495853900909424
0.0, 0.0
1.8367099231598242e-39, 0.0
0.0, 43.5
28.19975471496582, 20.646902084350586
0.0, 0.0
1.6530389308438418e-39, 0.0
0.0, 45.0
15.457132339477539, 20.82761573791504
0.0, 0.0
