Timestamp fo ptCloud: 1659480862.750774
-4.6109232902526855, -35.599334716796875
0.0, 0.0
1.744874427001833e-39, 0.0
0.0, 35.5
12.872572898864746, -10.04886245727539
0.0, 0.0
2.0203809154758067e-39, 0.0
0.0, 285.0
16.936067581176758, 0.5116137862205505
0.0, 0.0
2.0203809154758067e-39, 0.0
0.0, 18.0
16.902355194091797, 21.372323989868164
0.0, 0.0
1.8367099231598242e-39, 0.0
0.0, 32.0
22.735416412353516, 23.0156192779541
0.0, 0.0
1.744874427001833e-39, 0.0
0.0, 21.0
16.112274169921875, 24.436330795288086
0.0, 0.0
1.744874427001833e-39, 0.0
0.0, 10.0
18.43108558654785, 25.172210693359375
0.0, 0.0
1.744874427001833e-39, 0.0
0.0, 30.0
19.056652069091797, 25.367536544799805
0.0, 0.0
1.744874427001833e-39, 0.0
0.0, 38.0
19.723892211914062, 25.595556259155273
0.0, 0.0
