Timestamp fo ptCloud: 1712591255.414651
x:                         y:
30.547258377075195, 8.002152442932129, 10.0
30.60550308227539, 7.8169331550598145, 7.0
30.31594467163086, 8.641481399536133, 12.75
29.958663940429688, 9.391704559326172, 19.5
29.599159240722656, 10.44002914428711, 25.5
29.77745819091797, 9.991646766662598, 24.0
29.284637451171875, 11.247777938842773, 31.0
28.752155303955078, 12.381387710571289, 37.0
29.012258529663086, 12.073266983032227, 16.5
28.493610382080078, 13.00285530090332, 29.0
28.199787139892578, 13.930200576782227, 27.0
27.782642364501953, 14.911312103271484, 25.0
27.95451545715332, 14.455099105834961, 32.0
27.25663185119629, 15.836569786071777, 17.66666603088379
26.934812545776367, 17.00621223449707, 21.0
27.016677856445312, 16.370014190673828, 27.0
26.80773162841797, 17.507308959960938, 11.0
44.28172302246094, -25.174707412719727, 18.0
9.482940673828125, -23.826295852661133, 10.0
2.4091944694519043, -22.678966522216797, 18.0
2.7564327716827393, -22.63873863220215, 13.0
6.004964351654053, -22.934412002563477, 21.0
2.2521541118621826, -16.624982833862305, 33.599998474121094
3.35215163230896, -16.323612213134766, 29.85714340209961
6.035616874694824, -16.962621688842773, 26.785715103149414
7.935146808624268, -16.67334747314453, 42.4375
8.129288673400879, -16.224435806274414, 53.33333206176758
3.4756858348846436, -16.158926010131836, 53.83333206176758
3.873778820037842, -15.491321563720703, 26.25
4.719056129455566, -15.341426849365234, 10.0
6.1330647468566895, -16.004756927490234, 24.33333396911621
6.4781975746154785, -15.833197593688965, 13.333333015441895
8.224831581115723, -16.01114845275879, 44.66666793823242
-1.1548570394515991, -14.921485900878906, 144.0
-0.5603237748146057, -14.922150611877441, 102.64705657958984
0.46758174896240234, -14.746747970581055, 58.78571319580078
1.3100990056991577, -14.920869827270508, 68.19999694824219
2.3322086334228516, -15.009909629821777, 56.095237731933594
2.8876702785491943, -15.174668312072754, 33.0
6.694222450256348, -15.18077278137207, 45.78571319580078
-8.482794761657715, -13.635363578796387, 20.16666603088379
-5.163429260253906, -13.571734428405762, 20.83333396911621
-8.757892608642578, -13.070826530456543, 13.666666984558105
